time	recording	whole_blood_radioactivity	plasma_radioactivity	blood_plasma_ratio	metabolite_parent_fraction	AIF
25.2	manual	5906.174402625	6658.22529038448	0.8870493479928407	0.980030584888846	6525.264425657208
28.8	manual	19954.7573756542	28118.02078108967	0.7096785912141604	0.9773567337892114	27481.336951222973
43.2	manual	30344.2105793436	44271.15453498651	0.685417195419272	0.9693702071347203	42915.13824167309
61.8	manual	31951.9055558137	46019.215319483264	0.6943166095725709	0.9650179679943558	44409.369656302464
78	manual	39168.018963728005	56277.495866914935	0.6959801313184326	0.9647483885058881	54293.62344675296
91.8	manual	42588.8077612821	60877.731987705614	0.6995794089353231	0.9657660916632409	58793.64929108871
103.8	manual	45350.5837718488	64063.24419739698	0.7079033280317617	0.9669778340973497	61947.737119248544
123	manual	44945.0636327105	64807.463881797805	0.6935167794050042	0.9689340034382647	62794.15543167109
136.2	manual	28191.821360567603	40056.434936059166	0.7038025577056299	0.970075620074042	38857.77095855312
150	manual	18668.056615114	26434.312058975054	0.7062055019047037	0.9710349059760214	25668.639724727647
180	manual	12844.1949695307	17371.481728599898	0.7393839610345062	0.972304895981651	16890.376735173475
298.2	manual	7074.98150390688	9967.249196526212	0.7098228773464054	0.9702971602434574	9671.193590828267
616.8	manual	4671.65329055077	6414.947255611803	0.7282450041134789	0.9411755011035562	6037.591197853321
907.2	manual	4274.389963649411	5613.653420645883	0.7614274775013835	0.8987654617275586	5045.357808585285
1810.8	manual	3274.0388563546203	4506.070156491443	0.7265840838358983	0.7504397316267445	3381.534078928721
2709	manual	2417.99347927313	3808.4212035547243	0.6349070520393633	0.6485527837361692	2469.9621732052683
3616.2	manual	2294.61919368915	3304.572037275877	0.6943771138306671	0.588331775086807	1944.1847325927429
5406	manual	1928.85943595132	2836.446723751109	0.6800266755585194	0.524526683110585	1487.791991829055
