time	recording	whole_blood_radioactivity	plasma_radioactivity	blood_plasma_ratio	metabolite_parent_fraction	AIF
22.8	manual	0.48674147011350805	31.248802381287202	0.5587478808875347	0.9696266415408324	30.299671305140677
37.8	manual	75906.124691358	135850.40281635805	0.5587478808875347	0.9687678103152308	131607.49726684525
55.2	manual	111450.800658741	148888.91022569776	0.7485500464057071	0.9679184225459144	144112.31912023766
73.2	manual	127468.586305531	175612.7205300748	0.7258505301938011	0.9678431201339379	169965.56337303686
88.2	manual	140155.454049892	191112.66192681034	0.7333656108226203	0.968024229810173	185001.68736867254
103.2	manual	140200.33161343698	203061.7756249209	0.6904319199513119	0.9681228864899443	196588.75235377185
118.8	manual	148163.81145767	191776.91801107422	0.7725841722470164	0.9679795250156037	185636.130005316
133.2	manual	90588.3311374712	126516.51998998858	0.7160197825915504	0.9675631401665604	122412.72136445876
148.8	manual	56650.5255045419	77791.75186574599	0.7282330600075709	0.9667775645685448	75207.32041228647
163.2	manual	39546.9169862233	54831.1832375516	0.7212486517916192	0.965748674319554	52953.14252303801
184.2	manual	32041.9962809842	42641.22986002891	0.7514322730878769	0.9637511737592271	41095.535328139864
303	manual	15262.2655368792	19789.545298698904	0.7712287122576077	0.9433697430136208	18668.858262789992
606	manual	12609.475850613499	15837.204561377228	0.7961932803068488	0.8397592293386649	13299.43869734093
907.8	manual	11596.5181771603	14552.434226296955	0.7968782402194151	0.7080123546189091	10303.303221997308
1804.2	manual	7942.49317451335	10179.05400496925	0.7802781251220353	0.4524200272224917	4605.207890027401
2701.2	manual	5927.47272417962	7827.833108870278	0.7572303397044544	0.3662527527247218	2866.965423993456
3603	manual	4671.351180794441	6199.354340848268	0.7535222095653353	0.3389026481138859	2100.977602709792
5401.2	manual	3709.4664785644504	5276.705868524125	0.7029890562389768	0.3298867939952575	1740.7155818233844
7200	manual	3202.3986846589996	4519.024626486633	0.7086482038379018	0.331496127976142	1498.0391659091501
