time	recording	whole_blood_radioactivity	plasma_radioactivity	blood_plasma_ratio	metabolite_parent_fraction	AIF
21	manual	1.71113441470554	1.711134414705536	0.781488051758322	0.983531471408919	1.6829545486737751
31.8	manual	1.71113441470554	1.711134414705536	0.781488051758322	0.9827442318176498	1.6816074759165356
45	manual	2562.9371263459498	3279.56021922463	0.781488051758322	0.9812503807603057	3218.06971384052
60	manual	39651.0911113226	55215.91197436706	0.7181098653179873	0.9797910611991286	54100.056988442775
75	manual	58112.5203115806	54738.33435922275	1.0616421013144939	0.9787080895176583	53572.85064409369
88.2	manual	76703.9957273562	104620.29813606972	0.7331655242235556	0.9779475583990848	102313.1651211537
108	manual	72111.99541205249	99414.51390621104	0.7253668763102727	0.9769045979756509	97118.49574049185
120	manual	80158.2627703223	111615.5867368274	0.7181637001946987	0.9762276659986667	108962.22372916476
142.2	manual	76035.7977384137	107600.06760583792	0.706651951344019	0.9747571446991296	104883.93466889988
153	manual	57585.148684968306	81045.14373746418	0.7105317608110904	0.973914524169486	78931.04259932003
186	manual	28604.862897191	36941.167538753405	0.7743356478157554	0.9707333069767466	35860.02172847613
304.2	manual	11650.943116288501	14912.536424158745	0.7812851405622492	0.9525843957393743	14205.449498548667
609	manual	6229.72706361844	8358.549388953601	0.7453119882083197	0.8678466185857432	7253.938823485313
919.8	manual	5773.79529882015	7934.102497385894	0.7277187685339946	0.7593641622280829	6024.873095959179
1812	manual	5456.97876193742	7616.544468923457	0.7164638484292508	0.5397169216580524	4110.777934439035
2713.2	manual	4681.7493153550795	6443.134044039138	0.7266260927298881	0.45065878869055903	2903.6549836575805
3615	manual	3810.08318505063	5410.093678974493	0.7042545676903776	0.4152843274387444	2246.727114853524
5416.2	manual	3139.89742829636	4433.4466004371625	0.7082294456838056	0.3907641218107581	1732.4318674147185
7225.2	manual	2961.5801109399	4171.061249286215	0.7100303577289137	0.3801550521003992	1585.650006536357
