region	inpshift	frame_start	frame_end	frame_mid	frame_dur	TAC	Logan_x	Logan_y	weights	Logan_fitted
ACC	-0.32529852274510507	0.32529852274510507	0.8252985227451051	0.5752985227451051	0.5	0.031634991844179956	1.7291808869576233	0.25	1	NA
ACC	-0.32529852274510507	0.8252985227451051	1.325298522745105	1.075298522745105	0.5	2.310895540910346	2.3920685157088273	0.25684474726012885	1	NA
ACC	-0.32529852274510507	1.325298522745105	1.825298522745105	1.575298522745105	0.5	12.35771320235178	3.137284774298384	0.34478009783835745	1	NA
ACC	-0.32529852274510507	1.825298522745105	2.325298522745105	2.075298522745105	0.5	26.647692621486723	3.5772095571817615	0.5258258274724529	1	NA
ACC	-0.32529852274510507	2.325298522745105	2.825298522745105	2.575298522745105	0.5	39.64184778383092	3.983091801947229	0.7715187821474103	1	NA
ACC	-0.32529852274510507	2.825298522745105	3.325298522745105	3.075298522745105	0.5	47.174003410758765	4.333598600045678	1.1084154225285971	1	NA
ACC	-0.32529852274510507	3.325298522745105	4.325298522745105	3.825298522745105	1	49.273604966531046	5.215745372659767	1.8005318733857367	1	NA
ACC	-0.32529852274510507	4.325298522745105	5.325298522745105	4.825298522745105	1	49.121516274544504	6.223545465652049	2.8076547171013306	1	NA
ACC	-0.32529852274510507	5.325298522745105	6.325298522745105	5.825298522745105	1	46.64812763778827	7.229866980074363	3.983034008958788	1	NA
ACC	-0.32529852274510507	6.325298522745105	8.325298522745104	7.325298522745105	2	41.11764311800369	9.137583528640226	6.086019693645525	1	NA
ACC	-0.32529852274510507	8.325298522745104	10.325298522745104	9.325298522745104	2	35.57048400655834	11.555148498642763	9.191072936672516	1	NA
ACC	-0.32529852274510507	10.325298522745104	15.325298522745104	12.825298522745104	5	28.63100864828192	15.478507558252586	15.16114656862891	1	NA
ACC	-0.32529852274510507	15.325298522745104	20.325298522745104	17.825298522745104	5	22.49191838602603	21.274180684239557	24.98169460098821	1	NA
ACC	-0.32529852274510507	20.325298522745104	25.325298522745104	22.825298522745104	5	18.43351636660914	27.51455082294501	36.032182345566326	1	NA
ACC	-0.32529852274510507	25.325298522745104	30.325298522745104	27.825298522745104	5	16.041055850585792	33.021973115934195	46.779106096512116	1	NA
ACC	-0.32529852274510507	30.325298522745108	35.32529852274511	32.82529852274511	5	14.269414755949192	38.312282534170116	57.897429164466864	1	NA
ACC	-0.32529852274510507	35.32529852274511	40.32529852274511	37.82529852274511	5	12.943955484484976	43.3496917779398	69.08211765127459	1	68.07678921963463
