time	recording	whole_blood_radioactivity	plasma_radioactivity	blood_plasma_ratio	metabolite_parent_fraction	AIF
19.2	manual	120.921249656724	167.1116648982683	0.7235955056179774	0.9868039412907119	164.90644955726387
42	manual	47171.429561999	60220.785165482004	0.7833081125125759	0.9841173226178831	59264.317863000884
52.2	manual	66441.7203043953	85937.70567736203	0.7731381677076536	0.9817274288728248	84367.40283786619
60	manual	72018.8687072998	94906.5324026774	0.7588399542587022	0.9798008882188498	92989.50474591435
73.2	manual	78237.8010097798	105036.87908199355	0.7448602975789681	0.9765344943138743	102572.13559864214
88.2	manual	89214.4712594159	115528.48738295495	0.7722291988787748	0.9729405859702726	112402.35421063143
103.2	manual	94928.93913527431	117517.80467026826	0.8077834622730242	0.9694945860239184	113932.87538924142
118.8	manual	104665.227746351	135644.4758092858	0.771614377378027	0.9660214822968076	131035.47758665973
133.8	manual	93782.0649226915	122394.46103064781	0.7662280150014984	0.9627248829068141	117832.19316417305
148.2	manual	61656.4433562822	79549.40851899634	0.7750710470909246	0.9595475568719732	76331.44059501347
180	manual	36053.308989265504	47465.40839721522	0.7595701839864655	0.9523224190655847	45202.37254677192
295.8	manual	14374.4822586238	19283.622122405002	0.7454243900539108	0.9225714458089194	17790.519141900044
600	manual	8416.92011068132	11109.92146108498	0.7576039254789954	0.8325634749384904	9249.71481793462
898.2	manual	8069.49057815312	10256.055959821082	0.7868025106109009	0.7552837848422618	7746.232762887703
1798.2	manual	6390.32085767846	8467.408279102516	0.7546962006603263	0.621710741940607	5264.2786835148645
2701.8	manual	4937.63334147588	6348.130899583513	0.7778089991496284	0.5632678541482812	3575.6980696608034
3598.8	manual	4022.5843166084996	5300.694386479116	0.7588787474466	0.5318292722259962	2819.0644378536113
5412	manual	3397.23619351315	4410.738189945858	0.770219416164181	0.4946084961778733	2181.5885831634355
7216.2	manual	2763.43860421509	3570.5879456737293	0.7739449766426812	0.4699334465666648	1677.938699579843
