time	recording	whole_blood_radioactivity	plasma_radioactivity	blood_plasma_ratio	metabolite_parent_fraction	AIF
18	manual	1.50131592856139	1.5013159285613948	0.7092350422404815	0.9818884792434089	1.4741248139590546
30	manual	11.2598694642105	1.5013159285613948	0.7092350422404815	0.9791384812643945	1.4699961981896483
45	manual	9200.81466818851	12972.870938699014	0.7092350422404815	0.9771555533246558	12676.512880313781
70.2	manual	37308.0010879364	51502.49279770581	0.72439214223041	0.9770630785601557	50321.184166448686
75	manual	51717.7815018615	69704.14685239844	0.7419613299532403	0.9772894966900494	68121.13059458976
88.8	manual	60069.602012448595	82563.51830689822	0.7275562287590852	0.9780857446053776	80754.20028044227
109.2	manual	69733.4225130054	95703.1854452604	0.7286426485029694	0.9792592817557073	93718.23264085896
124.2	manual	74556.249801916	100675.69393224863	0.740558588571437	0.9799251057108533	98654.64001907226
136.8	manual	76499.1027450673	101331.46872984421	0.7549392474416661	0.9803166999894409	99336.931030324107
139.8	manual	69682.9782978057	92475.6564620391	0.7535278035729359	0.9803865403569009	90661.8889060518
181.8	manual	34795.548881488896	46419.63758996834	0.7495868276448691	0.9805410810730755	45516.36162548792
300	manual	12441.705363174	15950.881214593399	0.7800011294542853	0.9754286426010683	15558.946411441719
604.2	manual	5729.47197816885	7195.957377187624	0.7962070476309695	0.9419376798050743	6778.143395844319
904.8	manual	5047.72441500912	5948.063577367392	0.8486332315303263	0.891373324679918	5301.9452063655
1807.8	manual	4676.34889814732	6397.157215464388	0.7310042165046038	0.7365990883024043	4712.1401726382155
2707.8	manual	4184.39269028989	5192.601402115297	0.805837453378437	0.6466660242150198	3357.8789040392367
3607.2	manual	3495.30119004628	4475.410272075446	0.7810012887210354	0.6023635395534814	2695.823972441375
5416.2	manual	2544.78304496906	3635.203817042491	0.7000386149020481	0.564240958127367	2051.130884716317
7258.8	manual	2357.1823598258497	3170.647875977917	0.7434387078063129	0.5443338539601957	1725.8909778817683
