time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction	AIF
0	0	0	1	0
0.8998499749958326	0.18883177273506138	0.23474805707229218	0.9943759376562761	3.8350141579714445
1.7996999499916653	0.37766354547012276	0.46949611414458436	0.9887518753125522	7.670028315942889
2.699549924987498	0.5664953182051842	0.7042441712168765	0.9831278129688281	11.505042473914333
3.5993998999833305	0.7553270909402455	0.9389922282891687	0.9775037506251042	15.340056631885778
4.499249874979164	0.9441588636753071	1.1737402853614611	0.9718796882813803	19.175070789857223
5.399099849974996	1.1329906364103683	1.408488342433753	0.9662556259376562	23.010084947828666
6.298949824970828	1.5954633273909957	1.9834157716700254	0.9625	25.394406551830535
7.198799799966661	2.607964334470441	3.242116258103086	0.9625	24.862782734537912
8.098649774962494	3.6204653415498864	4.500816744536147	0.9625	24.331158917245293
8.998499749958327	4.63296634862933	5.759517230969207	0.9625	23.79953509995267
9.898349724954159	5.645467355708774	7.018217717402265	0.9625	23.26791128266005
10.798199699949992	6.657968362788219	8.276918203835324	0.9625	22.73628746536743
11.698049674945825	7.670469369867663	9.535618690268384	0.9625	22.20466364807481
12.597899649941656	8.682970376947107	10.794319176701444	0.9625	21.673039830782187
13.497749624937489	9.69547138402655	12.053019663134503	0.9625	21.141416013489568
14.397599599933322	10.707972391105995	13.311720149567563	0.9625	20.609792196196945
15.297449574929155	11.72047339818544	14.570420636000621	0.9625	20.078168378904326
16.19729954992499	12.732974405264885	15.829121122433683	0.9625	19.546544561611704
17.09714952492082	13.745475412344328	17.08782160886674	0.9625	19.014920744319085
17.996999499916654	14.757976419423775	18.346522095299804	0.9625	18.483296927026462
18.896849474912486	15.77047742650322	19.60522258173286	0.9625	17.951673109733843
19.796699449908317	16.782978433582663	20.86392306816592	0.9625	17.420049292441224
20.696549424904152	17.79547944066211	22.122623554598984	0.9625	16.8884254751486
21.596399399899983	18.807980447741553	23.381324041032045	0.9625	16.356801657855982
22.496249374895815	73.31421621763587	91.14128180650404	0.9625	80.53553713404865
23.39609934989165	236.81258206639254	294.39586741768943	0.9625	276.5599911572321
24.29594932488748	400.31094791514846	497.65045302887387	0.9625	472.5844451804148
25.195799299883312	563.8093137639045	700.9050386400584	0.9625	668.6088992035975
26.095649274879147	727.3076796126611	904.1596242512437	0.9625	864.6333532267809
26.995499249874978	890.80604546141706	1107.4142098624282	0.9625	1060.6578072499635
27.895349224870813	1054.304411310174	1310.6687954736137	0.9625	1256.6822612731469
28.795199199866644	1217.8027771589298	1513.9233810847984	0.9625	1452.7067152963295
29.695049174862476	1381.3011430076858	1717.177966695983	0.9625	1648.7311693195122
30.59489914985831	1544.7995088564423	1920.4325523071682	0.9625	1844.7556233426956
31.494749124854145	1708.2978747051982	2123.6871379183526	0.9625	2040.780077365878
32.39459909984998	1871.796240553955	2326.941723529538	0.9625	2236.8045313890616
33.29444907484581	2035.2946064027105	2530.196309140722	0.9625	2432.828985412244
34.19429904984164	2198.792972251467	2733.450894751907	0.9625	2628.853439435427
35.09414902483747	2362.2913381002227	2936.7054803630913	0.9625	2824.87789345861
35.99399899983331	2525.78970394898	3139.9600659742773	0.9625	3020.902347481794
36.89384897482914	2689.2880697977357	3343.214651585462	0.9625	3216.9268015049765
37.79369894982497	2852.7864356464925	3546.4692371966466	0.9625	3412.951255528159
38.6935489248208	3016.2848014952483	3749.7238228078318	0.9625	3608.975709551342
39.593398899816634	4392.971087974306	5470.543572305639	0.9625	5328.5718584435335
40.493248874812465	6396.188267561616	7985.936765527755	0.9625	7834.991481645293
41.393098849808304	8399.405447148942	10514.500043476217	0.9625	10341.411104847073
42.292948824804135	10402.622626736253	13056.337111449244	0.9625	12847.830728048833
43.19279879979997	12405.839806323564	15611.55276642039	0.9625	15354.250351250592
44.0926487747958	14409.056985910875	18180.25291144107	0.9625	17860.669974452354
44.99249874979163	16412.274165498184	20762.544570271777	0.9625	20367.08959765411
45.89234872478747	18415.49134508551	23358.535902246178	0.9625	22873.50922085589
46.7921986997833	20418.70852467282	25968.336217372285	0.9625	25379.928844057653
47.69204867477913	22421.925704260128	28592.055991675526	0.9625	27886.34846725941
